Size,n,freq,Simulation
465,1,3.7037037037037033,19
555,2,7.4074074074074066,19
585,1,3.7037037037037033,19
615,1,3.7037037037037033,19
675,1,3.7037037037037033,19
765,1,3.7037037037037033,19
1155,1,3.7037037037037033,20
315,4,14.814814814814813,20
345,4,14.814814814814813,20
375,3,11.11111111111111,20
405,4,14.814814814814813,20
435,2,7.4074074074074066,20
465,2,7.4074074074074066,20
495,1,3.7037037037037033,20
525,1,3.7037037037037033,20
555,2,7.4074074074074066,20
585,1,3.7037037037037033,20
645,1,3.7037037037037033,20
885,1,3.7037037037037033,20
315,2,7.4074074074074066,21
345,3,11.11111111111111,21
375,2,7.4074074074074066,21
405,4,14.814814814814813,21
465,1,3.7037037037037033,21
495,3,11.11111111111111,21
525,2,7.4074074074074066,21
555,2,7.4074074074074066,21
585,1,3.7037037037037033,21
615,1,3.7037037037037033,21
645,2,7.4074074074074066,21
675,3,11.11111111111111,21
765,1,3.7037037037037033,21
315,3,11.11111111111111,22
345,5,18.51851851851852,22
375,2,7.4074074074074066,22
405,4,14.814814814814813,22
435,1,3.7037037037037033,22
465,2,7.4074074074074066,22
495,1,3.7037037037037033,22
555,4,14.814814814814813,22
645,2,7.4074074074074066,22
675,1,3.7037037037037033,22
705,1,3.7037037037037033,22
735,1,3.7037037037037033,22
1305,1,3.7037037037037033,23
315,2,7.4074074074074066,23
345,5,18.51851851851852,23
375,4,14.814814814814813,23
405,2,7.4074074074074066,23
435,1,3.7037037037037033,23
465,3,11.11111111111111,23
555,3,11.11111111111111,23
585,2,7.4074074074074066,23
645,1,3.7037037037037033,23
675,3,11.11111111111111,23
315,3,11.11111111111111,24
345,6,22.22222222222222,24
375,2,7.4074074074074066,24
405,3,11.11111111111111,24
435,1,3.7037037037037033,24
465,5,18.51851851851852,24
495,1,3.7037037037037033,24
525,2,7.4074074074074066,24
555,1,3.7037037037037033,24
615,1,3.7037037037037033,24
705,1,3.7037037037037033,24
735,1,3.7037037037037033,24
1035,1,3.7037037037037033,25
315,6,22.22222222222222,25
345,2,7.4074074074074066,25
375,2,7.4074074074074066,25
405,2,7.4074074074074066,25
435,3,11.11111111111111,25
465,3,11.11111111111111,25
495,1,3.7037037037037033,25
525,1,3.7037037037037033,25
555,1,3.7037037037037033,25
585,3,11.11111111111111,25
645,2,7.4074074074074066,25
315,4,14.814814814814813,26
345,3,11.11111111111111,26
375,3,11.11111111111111,26
405,2,7.4074074074074066,26
435,2,7.4074074074074066,26
465,1,3.7037037037037033,26
495,1,3.7037037037037033,26
525,1,3.7037037037037033,26
555,1,3.7037037037037033,26
585,1,3.7037037037037033,26
615,1,3.7037037037037033,26
645,3,11.11111111111111,26
705,1,3.7037037037037033,26
735,2,7.4074074074074066,26
855,1,3.7037037037037033,26
315,6,22.22222222222222,27
345,4,14.814814814814813,27
375,3,11.11111111111111,27
405,2,7.4074074074074066,27
435,2,7.4074074074074066,27
465,2,7.4074074074074066,27
495,1,3.7037037037037033,27
555,2,7.4074074074074066,27
615,1,3.7037037037037033,27
645,1,3.7037037037037033,27
675,2,7.4074074074074066,27
735,1,3.7037037037037033,27
315,5,18.51851851851852,28
345,3,11.11111111111111,28
375,2,7.4074074074074066,28
405,4,14.814814814814813,28
435,3,11.11111111111111,28
495,1,3.7037037037037033,28
525,1,3.7037037037037033,28
585,1,3.7037037037037033,28
615,1,3.7037037037037033,28
645,2,7.4074074074074066,28
735,1,3.7037037037037033,28
795,1,3.7037037037037033,28
855,1,3.7037037037037033,28
885,1,3.7037037037037033,28
