Size,n,freq,Simulation
1095,1,0.6896551724137931,1
1125,1,0.6896551724137931,1
315,16,11.03448275862069,1
345,26,17.93103448275862,1
375,13,8.96551724137931,1
405,16,11.03448275862069,1
435,9,6.206896551724138,1
465,6,4.137931034482759,1
495,15,10.344827586206897,1
525,9,6.206896551724138,1
555,6,4.137931034482759,1
585,7,4.827586206896552,1
615,5,3.4482758620689653,1
645,3,2.0689655172413794,1
675,4,2.7586206896551726,1
735,1,0.6896551724137931,1
765,3,2.0689655172413794,1
825,1,0.6896551724137931,1
855,1,0.6896551724137931,1
885,1,0.6896551724137931,1
975,1,0.6896551724137931,1
315,20,13.793103448275861,2
345,22,15.172413793103448,2
375,18,12.413793103448276,2
405,14,9.655172413793103,2
435,11,7.586206896551724,2
465,10,6.896551724137931,2
495,7,4.827586206896552,2
525,6,4.137931034482759,2
555,14,9.655172413793103,2
585,4,2.7586206896551726,2
615,5,3.4482758620689653,2
645,3,2.0689655172413794,2
675,4,2.7586206896551726,2
705,2,1.3793103448275863,2
735,1,0.6896551724137931,2
765,1,0.6896551724137931,2
825,1,0.6896551724137931,2
855,1,0.6896551724137931,2
885,1,0.6896551724137931,2
1035,1,0.6896551724137931,3
315,21,14.482758620689657,3
345,18,12.413793103448276,3
375,18,12.413793103448276,3
405,17,11.724137931034482,3
435,10,6.896551724137931,3
465,9,6.206896551724138,3
495,7,4.827586206896552,3
525,7,4.827586206896552,3
555,7,4.827586206896552,3
585,5,3.4482758620689653,3
615,8,5.517241379310345,3
645,5,3.4482758620689653,3
675,4,2.7586206896551726,3
705,3,2.0689655172413794,3
735,2,1.3793103448275863,3
825,1,0.6896551724137931,3
945,2,1.3793103448275863,3
1095,1,0.6896551724137931,4
1155,1,0.6896551724137931,4
315,21,14.482758620689657,4
345,19,13.10344827586207,4
375,15,10.344827586206897,4
405,19,13.10344827586207,4
435,6,4.137931034482759,4
465,15,10.344827586206897,4
495,6,4.137931034482759,4
525,9,6.206896551724138,4
555,10,6.896551724137931,4
585,5,3.4482758620689653,4
615,3,2.0689655172413794,4
645,4,2.7586206896551726,4
675,5,3.4482758620689653,4
735,3,2.0689655172413794,4
765,2,1.3793103448275863,4
885,1,0.6896551724137931,4
1035,1,0.6896551724137931,5
1395,1,0.6896551724137931,5
315,21,14.482758620689657,5
345,22,15.172413793103448,5
375,14,9.655172413793103,5
405,12,8.275862068965518,5
435,9,6.206896551724138,5
465,14,9.655172413793103,5
495,4,2.7586206896551726,5
525,4,2.7586206896551726,5
555,12,8.275862068965518,5
585,6,4.137931034482759,5
615,3,2.0689655172413794,5
645,8,5.517241379310345,5
675,5,3.4482758620689653,5
705,3,2.0689655172413794,5
735,5,3.4482758620689653,5
855,1,0.6896551724137931,5
1065,1,0.6896551724137931,6
1125,1,0.6896551724137931,6
315,26,17.93103448275862,6
345,16,11.03448275862069,6
375,25,17.24137931034483,6
405,9,6.206896551724138,6
435,12,8.275862068965518,6
465,3,2.0689655172413794,6
495,8,5.517241379310345,6
525,10,6.896551724137931,6
555,5,3.4482758620689653,6
585,5,3.4482758620689653,6
615,6,4.137931034482759,6
645,7,4.827586206896552,6
675,4,2.7586206896551726,6
735,2,1.3793103448275863,6
