Size,n,freq,Simulation
1095,1,3.7037037037037033,1
1215,1,3.7037037037037033,1
375,2,7.4074074074074066,1
405,1,3.7037037037037033,1
435,1,3.7037037037037033,1
495,2,7.4074074074074066,1
525,1,3.7037037037037033,1
615,6,22.22222222222222,1
645,1,3.7037037037037033,1
675,2,7.4074074074074066,1
735,2,7.4074074074074066,1
765,2,7.4074074074074066,1
795,3,11.11111111111111,1
915,1,3.7037037037037033,1
945,1,3.7037037037037033,1
1095,1,3.7037037037037033,2
1245,1,3.7037037037037033,2
1425,1,3.7037037037037033,2
405,1,3.7037037037037033,2
435,3,11.11111111111111,2
465,1,3.7037037037037033,2
495,5,18.51851851851852,2
525,4,14.814814814814813,2
555,1,3.7037037037037033,2
585,2,7.4074074074074066,2
615,1,3.7037037037037033,2
645,1,3.7037037037037033,2
675,2,7.4074074074074066,2
735,1,3.7037037037037033,2
765,1,3.7037037037037033,2
825,1,3.7037037037037033,2
1005,1,3.7037037037037033,3
1035,1,3.7037037037037033,3
1065,1,3.7037037037037033,3
1425,1,3.7037037037037033,3
375,2,7.4074074074074066,3
405,1,3.7037037037037033,3
435,1,3.7037037037037033,3
465,1,3.7037037037037033,3
495,3,11.11111111111111,3
525,2,7.4074074074074066,3
585,2,7.4074074074074066,3
615,2,7.4074074074074066,3
705,1,3.7037037037037033,3
735,2,7.4074074074074066,3
795,1,3.7037037037037033,3
855,2,7.4074074074074066,3
885,1,3.7037037037037033,3
945,1,3.7037037037037033,3
975,1,3.7037037037037033,3
1005,1,3.7037037037037033,4
1155,1,3.7037037037037033,4
1215,1,3.7037037037037033,4
375,2,7.4074074074074066,4
435,3,11.11111111111111,4
465,5,18.51851851851852,4
495,1,3.7037037037037033,4
555,1,3.7037037037037033,4
615,5,18.51851851851852,4
645,1,3.7037037037037033,4
705,1,3.7037037037037033,4
735,2,7.4074074074074066,4
765,1,3.7037037037037033,4
855,1,3.7037037037037033,4
915,1,3.7037037037037033,4
1005,1,3.7037037037037033,5
1035,1,3.7037037037037033,5
1995,1,3.7037037037037033,5
315,3,11.11111111111111,5
375,2,7.4074074074074066,5
405,1,3.7037037037037033,5
465,1,3.7037037037037033,5
525,1,3.7037037037037033,5
555,2,7.4074074074074066,5
585,1,3.7037037037037033,5
615,2,7.4074074074074066,5
645,1,3.7037037037037033,5
675,1,3.7037037037037033,5
705,3,11.11111111111111,5
735,2,7.4074074074074066,5
765,1,3.7037037037037033,5
795,1,3.7037037037037033,5
825,1,3.7037037037037033,5
885,1,3.7037037037037033,5
1065,1,3.7037037037037033,6
1125,1,3.7037037037037033,6
315,1,3.7037037037037033,6
375,1,3.7037037037037033,6
405,2,7.4074074074074066,6
435,1,3.7037037037037033,6
465,1,3.7037037037037033,6
495,2,7.4074074074074066,6
525,1,3.7037037037037033,6
555,2,7.4074074074074066,6
585,4,14.814814814814813,6
615,2,7.4074074074074066,6
675,2,7.4074074074074066,6
735,1,3.7037037037037033,6
855,2,7.4074074074074066,6
885,2,7.4074074074074066,6
915,1,3.7037037037037033,6
1065,1,3.7037037037037033,7
1215,1,3.7037037037037033,7
1335,1,3.7037037037037033,7
315,2,7.4074074074074066,7
345,2,7.4074074074074066,7
435,2,7.4074074074074066,7
495,1,3.7037037037037033,7
525,2,7.4074074074074066,7
615,2,7.4074074074074066,7
645,2,7.4074074074074066,7
675,2,7.4074074074074066,7
735,2,7.4074074074074066,7
795,1,3.7037037037037033,7
825,2,7.4074074074074066,7
855,2,7.4074074074074066,7
885,1,3.7037037037037033,7
975,1,3.7037037037037033,7
1995,1,3.7037037037037033,8
315,3,11.11111111111111,8
345,3,11.11111111111111,8
435,2,7.4074074074074066,8
465,1,3.7037037037037033,8
495,3,11.11111111111111,8
525,1,3.7037037037037033,8
555,5,18.51851851851852,8
615,1,3.7037037037037033,8
645,2,7.4074074074074066,8
675,1,3.7037037037037033,8
765,1,3.7037037037037033,8
795,1,3.7037037037037033,8
