Size,n,freq,Simulation
525,1,2.1739130434782608,19
555,2,4.3478260869565215,19
585,1,2.1739130434782608,19
615,4,8.695652173913043,19
645,2,4.3478260869565215,19
675,1,2.1739130434782608,19
825,1,2.1739130434782608,19
315,3,6.521739130434782,20
345,9,19.565217391304348,20
375,3,6.521739130434782,20
405,5,10.869565217391305,20
435,7,15.217391304347828,20
465,3,6.521739130434782,20
495,2,4.3478260869565215,20
555,6,13.043478260869565,20
585,1,2.1739130434782608,20
615,2,4.3478260869565215,20
675,2,4.3478260869565215,20
705,1,2.1739130434782608,20
795,1,2.1739130434782608,20
885,1,2.1739130434782608,20
315,6,13.043478260869565,21
345,3,6.521739130434782,21
375,5,10.869565217391305,21
405,1,2.1739130434782608,21
435,4,8.695652173913043,21
465,3,6.521739130434782,21
495,7,15.217391304347828,21
525,3,6.521739130434782,21
555,4,8.695652173913043,21
585,3,6.521739130434782,21
615,2,4.3478260869565215,21
705,2,4.3478260869565215,21
765,1,2.1739130434782608,21
915,1,2.1739130434782608,21
975,1,2.1739130434782608,21
315,7,15.217391304347828,22
345,6,13.043478260869565,22
375,7,15.217391304347828,22
405,3,6.521739130434782,22
435,5,10.869565217391305,22
465,3,6.521739130434782,22
495,1,2.1739130434782608,22
525,4,8.695652173913043,22
555,1,2.1739130434782608,22
585,2,4.3478260869565215,22
615,1,2.1739130434782608,22
645,1,2.1739130434782608,22
675,2,4.3478260869565215,22
705,1,2.1739130434782608,22
795,1,2.1739130434782608,22
885,1,2.1739130434782608,22
315,8,17.391304347826086,23
345,2,4.3478260869565215,23
375,7,15.217391304347828,23
405,5,10.869565217391305,23
435,6,13.043478260869565,23
465,4,8.695652173913043,23
495,2,4.3478260869565215,23
525,4,8.695652173913043,23
555,1,2.1739130434782608,23
585,1,2.1739130434782608,23
615,1,2.1739130434782608,23
675,1,2.1739130434782608,23
705,1,2.1739130434782608,23
765,1,2.1739130434782608,23
825,1,2.1739130434782608,23
915,1,2.1739130434782608,23
1005,1,2.1739130434782608,24
315,5,10.869565217391305,24
345,10,21.73913043478261,24
375,3,6.521739130434782,24
405,2,4.3478260869565215,24
435,5,10.869565217391305,24
465,4,8.695652173913043,24
495,5,10.869565217391305,24
525,2,4.3478260869565215,24
555,1,2.1739130434782608,24
585,1,2.1739130434782608,24
615,2,4.3478260869565215,24
645,1,2.1739130434782608,24
675,1,2.1739130434782608,24
735,2,4.3478260869565215,24
855,1,2.1739130434782608,24
315,7,15.217391304347828,25
345,6,13.043478260869565,25
375,4,8.695652173913043,25
405,3,6.521739130434782,25
435,5,10.869565217391305,25
465,1,2.1739130434782608,25
495,2,4.3478260869565215,25
525,5,10.869565217391305,25
555,3,6.521739130434782,25
585,1,2.1739130434782608,25
615,1,2.1739130434782608,25
675,4,8.695652173913043,25
705,1,2.1739130434782608,25
735,2,4.3478260869565215,25
825,1,2.1739130434782608,25
315,11,23.91304347826087,26
345,6,13.043478260869565,26
375,4,8.695652173913043,26
435,4,8.695652173913043,26
465,2,4.3478260869565215,26
495,2,4.3478260869565215,26
525,5,10.869565217391305,26
555,2,4.3478260869565215,26
585,2,4.3478260869565215,26
615,3,6.521739130434782,26
645,1,2.1739130434782608,26
675,2,4.3478260869565215,26
825,1,2.1739130434782608,26
975,1,2.1739130434782608,26
1005,1,2.1739130434782608,27
315,11,23.91304347826087,27
345,2,4.3478260869565215,27
375,3,6.521739130434782,27
405,7,15.217391304347828,27
435,4,8.695652173913043,27
495,1,2.1739130434782608,27
525,4,8.695652173913043,27
555,4,8.695652173913043,27
585,3,6.521739130434782,27
645,3,6.521739130434782,27
675,1,2.1739130434782608,27
765,2,4.3478260869565215,27
1095,1,2.1739130434782608,28
315,4,8.695652173913043,28
345,5,10.869565217391305,28
375,3,6.521739130434782,28
405,5,10.869565217391305,28
435,7,15.217391304347828,28
465,2,4.3478260869565215,28
495,5,10.869565217391305,28
525,4,8.695652173913043,28
555,2,4.3478260869565215,28
615,2,4.3478260869565215,28
645,3,6.521739130434782,28
705,1,2.1739130434782608,28
735,1,2.1739130434782608,28
945,1,2.1739130434782608,28
315,11,23.91304347826087,29
345,5,10.869565217391305,29
375,3,6.521739130434782,29
405,5,10.869565217391305,29
435,4,8.695652173913043,29
465,3,6.521739130434782,29
495,1,2.1739130434782608,29
525,2,4.3478260869565215,29
555,1,2.1739130434782608,29
585,1,2.1739130434782608,29
615,1,2.1739130434782608,29
645,2,4.3478260869565215,29
675,1,2.1739130434782608,29
705,1,2.1739130434782608,29
765,2,4.3478260869565215,29
795,1,2.1739130434782608,29
885,1,2.1739130434782608,29
945,1,2.1739130434782608,29
