Day,Site,Rep,Date,Tide,315,345,375,405,435,465,495,525,555,585,615,645,675,705,735,765,795,825,855,885,915,945,975,1005,1035,1065,1095,1125,1155,1185,1215,1245,1275,1305,1335,1365,1395,1425,1455,1485,1515,1545,1575,1605,1635,1665,1695,1725,1755,1785,1815,1845,1875,1905,1935,1965,1995,2025,2055,2085,2115,2145,2175,2205,2235,2265,2295,2325,2355,2385,2415,2445,2475,2505,2535,2565,2595,2625,2655,2685,2715,2745,2775,2805,2835,2865,2895,2925,2955,2985
7,3,2,5/02/2014,Incoming,6.829135,8.562549,9.17033,10.413152,11.630069,13.034418,13.888839,14.673237,15.726118,16.195868,14.517104,14.01085,12.233173,9.933157,8.853491,5.768748,4.898015,3.334549,4.482061,3.339625,2.832544,2.836718,2.700142,2.274718,2.111881,1.218122,1.323989,0.638142,1.899057,2.237359,2.612592,1.946032,0.464472,0.996073,1.599538,2.56472,0.608348,1.621116,0.690269,1.467705,0,1.652894,0.437765,0.46326,0.489725,1.551542,2.728215,2.875655,1.211325,0.637256,2.00979,1.407403,2.954359,0.774612,0,0.850133,0.889668,0,1.944755,1.015588,1.06006,2.211624,0,0,0,2.603958,2.708803,1.408213,0,3.040147,0,0,1.698733,1.761257,1.825296,1.890869,0,4.05338,0,0,0,0,0,0,2.553046,2.634956,0,2.803994,0,0
7,3,3,5/02/2014,Incoming,8.824583,10.520701,11.427961,12.219852,12.367824,13.179934,14.183816,15.163584,15.515763,15.206418,15.444948,14.837812,13.251424,10.162096,9.190363,6.603166,5.023849,3.815255,3.383616,3.90559,2.708319,2.237656,3.174404,2.355072,1.53115,1.801645,1.523064,0.786528,1.361829,1.654566,1.585278,1.066018,1.373942,1.718764,0.920023,0.983451,0.599845,1.278766,0.850777,1.266292,0.384171,1.01862,0.431647,0.685177,0.965762,1.27488,1.076033,1.134185,0.298599,0.62835,0.660566,0.346933,1.820667,1.909464,0.400221,0,0.877234,0,0,0,0,0.545178,0.568374,0,0.616722,0,0.667736,0,0,0,0.778051,0,0,0,0,0,0,0.999182,1.033833,1.069275,1.105519,1.142572,0,0,0,1.299064,0,0,1.425375,0
8,1,1,14/02/2014,Outgoing,9.577535,11.619698,13.135507,15.095352,17.326615,20.327849,21.044535,24.701266,24.744165,25.846999,24.668212,25.202603,21.024339,15.594698,12.974967,8.885383,7.907291,6.247575,4.197588,3.612932,2.994708,3.045261,3.251686,2.441946,3.000623,1.574051,1.710852,1.569918,2.471113,1.667945,1.797858,1.354044,1.454304,0.222771,1.430941,0.764796,0.272113,1.160196,1.543781,1.641255,1.045649,0.739336,0.783246,0.414431,0.438107,1.388004,0.976261,0,1.083647,1.140174,1.198634,0.629529,1.982219,0.692965,1.452445,0.760526,1.591788,0.832342,0.869886,0.908542,0,0.989256,1.031346,0,0,0,2.423286,1.259782,0,1.359853,0,1.465086,1.51968,1.575614,0,1.691565,0,3.62614,1.875946,0,0,2.07326,0,0,0,0,0,0,0,0
8,1,2,14/02/2014,Outgoing,17.907116,20.416267,22.997305,25.606711,28.19878,31.510255,35.562308,40.566165,44.473978,45.025371,46.425326,43.872195,39.216269,33.135004,27.41304,21.401871,16.451177,13.392077,11.703146,10.441035,7.933224,8.386298,7.562401,6.901807,4.871039,6.444218,3.982828,3.872417,5.479944,3.307196,2.814306,4.642877,3.685791,3.952134,2.737712,1.86229,2.271767,3.93495,2.899898,1.370221,1.818692,0.771555,2.860823,0.864981,1.371595,1.931319,1.018803,2.147724,0.565435,1.18986,1.250867,2.627849,0.689533,2.892652,3.031476,0.793668,1.661154,0.868613,0.907793,1.896267,0.989652,0,1.076289,1.121443,3.503524,2.431005,1.264443,0,1.366231,2.838222,1.473339,0,1.585904,3.28855,0,1.765279,0,1.892079,0,0,0,2.163607,0,2.308606,2.383474,0,2.538031,0,5.398259,0
8,1,3,14/02/2014,Outgoing,18.367734,21.75954,23.604831,26.088949,28.565882,30.985188,35.860917,41.413441,45.974248,47.770884,50.114398,54.035127,49.378349,44.328206,34.519274,26.221991,19.909785,16.170654,12.146381,11.068937,8.749834,7.172147,6.622804,7.198194,5.821661,4.446434,4.477515,5.241077,4.08692,4.233573,4.369135,2.611573,2.580551,2.887333,2.447099,2.340459,3.379905,3.28941,2.167636,2.836308,1.505851,2.395636,1.48045,1.790479,1.419576,1.74902,2.372497,1.944999,1.17043,2.155097,1.941937,0.679944,0.713654,1.122691,1.568762,0,1.719265,0.449499,1.879099,1.962602,0,1.602718,0.55697,1.160673,0,1.258023,0.654338,0,0.707012,0.734377,0,0,0.820691,0.850898,0.881836,0.913516,0,0,0,0,0,0,0,1.194683,0,1.272999,0,1.354664,1.396775,0
8,2,1,14/02/2014,Outgoing,23.802566,34.093492,44.31973,55.609423,63.299685,77.299266,84.986936,97.849468,111.554252,117.504962,125.080011,118.998967,105.228002,90.791405,67.763625,46.010007,34.008054,22.966291,16.869589,13.815412,12.56473,12.96552,12.508061,9.905099,9.898111,7.774515,8.450197,5.025384,4.798439,8.636899,5.958153,7.211795,3.442574,5.075596,2.469884,3.168196,4.50895,3.604613,1.279033,0.679895,2.165818,2.297045,0.811156,1.716793,0.907436,2.874927,2.022097,1.065688,2.244523,1.180803,1.241346,0,0,1.435317,0,0,0,0,0,1.881833,0,0,0,2.225813,0,0,2.509637,2.609346,0,0,2.924248,3.034586,0,0,0,0,0,0,0,0,4.155012,0,0,0,0,0,0,0,0,0
8,2,2,14/02/2014,Outgoing,22.181571,28.935633,36.280018,43.513359,48.988344,56.646986,61.607361,69.895998,74.332056,78.159242,74.826704,71.277185,60.249836,44.989187,32.790178,24.737564,15.446595,11.282408,9.293301,8.634982,6.156916,5.595634,4.097099,3.671222,4.455444,3.155238,3.957068,2.860866,2.786303,0.66869,1.08116,2.32648,0.832915,1.339654,0.478061,3.06612,2.181838,1.162825,1.237824,3.28995,1.397358,0,0,0,2.634599,1.854866,0.978473,2.062706,1.086104,2.285518,2.402702,2.523824,0,1.389072,1.455737,0,0,1.668457,0,0,1.900952,0,0,0,0,0,0,0,0,0,0,2.936815,3.04625,0,6.546419,0,0,3.634359,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,14/02/2014,Outgoing,21.095665,28.367939,35.280479,43.471067,49.484861,57.531806,68.636776,78.087216,88.840002,95.036226,105.212163,100.931235,94.338254,77.836763,54.183552,38.139587,24.932978,18.611902,13.508465,12.36091,10.765497,10.796231,9.521876,6.984886,6.124896,6.087724,5.344345,4.829792,3.733265,3.709246,4.693485,2.431388,3.013177,1.723155,1.614153,1.971927,1.578617,2.243558,4.179457,0.952146,2.359059,2.144566,1.514623,1.202124,1.6944,1.789392,0.943935,0.994947,1.571648,1.653631,1.738417,0.608684,1.277723,0,0.702176,1.470688,2.308622,1.609563,4.205409,2.635374,0.916925,0.956499,0,0,1.08202,2.252358,1.171523,1.218068,0,2.62965,0,1.416574,0,0,1.578835,3.271108,0,1.753036,0,0,0,0,2.071056,2.138954,0,2.27917,0,0,0,0
8,3,1,14/02/2014,Outgoing,14.537255,20.639508,25.870104,33.350242,41.55777,52.692971,63.159781,69.541732,76.078464,79.779,74.760401,67.895907,53.294108,39.885361,27.615977,19.471855,13.929254,10.450943,9.490085,7.265301,5.928303,6.448075,5.538392,5.866651,4.452921,2.839881,3.472531,3.068459,2.867739,2.282039,1.756988,2.268451,2.030349,2.177066,1.165343,1.245684,1.595563,0.566911,0.301737,2.245523,0.340626,1.806323,0.765441,1.215028,0.428147,0.9043,1.908135,1.005628,1.059013,1.114255,1.757079,2.460873,0,1.354425,2.12914,1.486475,0,0,0.850111,0.887888,0.926768,2.900302,0,2.10037,1.093636,0,1.184099,0,1.279419,1.328939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.527624,0
8,3,2,14/02/2014,Outgoing,21.029538,28.823874,39.514735,52.311395,65.661375,81.718992,102.815233,122.635697,140.79857,150.376145,159.165366,141.426923,128.686406,98.777516,67.047355,50.248113,31.476006,22.773871,15.310234,13.499733,13.381542,10.505356,10.235291,10.394222,10.24006,9.94389,8.699212,6.289323,4.331094,4.677424,5.761989,6.974357,5.826158,2.231132,2.86628,4.085184,2.725312,4.647915,3.092307,3.945066,2.792682,2.221418,0.78445,1.66027,2.632681,0.926758,2.933283,2.061204,0,2.283854,2.400952,0,2.647021,4.164183,0,3.046781,0,3.334485,0,0,0,1.981552,4.131725,4.305062,0,0,0,5.046875,0,2.723885,0,0,0,0,3.270827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
